"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean.1","log2FoldChange.1","lfcSE.1","stat.1","pvalue.1","padj.1","baseMean.2","log2FoldChange.2","lfcSE.2","stat.2","pvalue.2","padj.2"
"Anxa7",969.489149952421,-0.184653383149899,0.180226808046608,-1.02456113577812,0.305570310313606,0.572832400090062,969.489149952421,-0.532034025796552,0.1803008435638,-2.95081273764695,0.00316939007283042,0.0416413537834301,969.489149952421,-0.31144353161197,0.171782359162516,-1.81301230889096,0.0698299228758688,0.204478825087903
"Lonp1",821.024220041443,0.216258420542965,0.150933532471268,1.4328056661904,0.151913381613641,0.3995510862786,821.024220041443,0.19118007513523,0.150775988330265,1.26797427927624,0.204807135915664,0.424637020545358,821.024220041443,0.180865413721942,0.143788732175732,1.25785526435337,0.208444104923854,0.405248656857595
"Naa35",549.228903968052,0.300218449354968,0.13651276023707,2.19919697494656,0.0278639193508289,0.173969642402653,549.228903968052,0.12191553152834,0.136456051925683,0.893441733128391,0.371620662118831,0.595887569686768,549.228903968052,0.280984183125075,0.130099854845063,2.15975785261021,0.0307914199992035,0.122061391605478
"Asb1",75.9349775397549,0.0653453492983594,0.256678760395621,0.254580274572162,0.799047295917413,0.908080800960246,75.9349775397549,0.026607059276051,0.255806548398556,0.10401242439891,0.917159488807669,0.960114552147534,75.9349775397549,-0.197729452342197,0.245696849151355,-0.804769996136136,0.420952418791182,0.617118630947412
"Fgfr2",32.5684770261357,0.548440950871772,0.698092731627293,0.785627648053756,0.432085661912825,0.681408934166976,32.5684770261357,-0.758360050243702,0.70325915774319,-1.07835076428629,0.280877250498247,0.509391269429349,32.5684770261357,-0.345777382272364,0.669372154425748,-0.516569713852236,0.605456562090611,0.760914334849499
"Brsk1",17.2548417481143,0.869297596585659,0.476993030378001,1.82245345575966,0.0683862098975895,0.267045231323636,17.2548417481143,0.223395691574829,0.481578478458879,0.463882215604252,0.642732135197494,0.802626246993366,17.2548417481143,0.713399078587759,0.456793556990771,1.56175381125652,0.118345996654627,0.281581854109286
"Preb",884.698298470531,-0.114813698684496,0.128774896263823,-0.891584478152286,0.372615692881129,0.632979657333878,884.698298470531,0.0593450938018652,0.128434859743718,0.46206375683583,0.644035599877706,0.803482536091791,884.698298470531,-0.0847607933863392,0.122632517261685,-0.691177146804128,0.489454223630697,0.67381334172134
"Cldn15",3.19143064575912,-0.357300294789741,1.20715967907004,-0.295984285247992,0.767242082550808,NA,3.19143064575912,0.233322474119285,1.18261947216344,0.197292941314804,0.843598302805616,NA,3.19143064575912,0.327907066890038,1.12735100227913,0.290865104326087,0.771154490678139,NA
"Fgd3",1243.53892890102,0.771717154724306,0.360058603517666,2.14330985896423,0.0320882257052558,0.185068110260556,1243.53892890102,0.826825663851043,0.360006305121318,2.29669773025895,0.0216360190263837,0.121221905987,1243.53892890102,0.722712509835405,0.343119615877714,2.10629901757927,0.035178386604497,0.132598593043786
"Pbx4",58.7500928514795,0.158375094323939,0.46036589969507,0.344020038036791,0.730831216641868,0.875763225550981,58.7500928514795,0.223159408454121,0.459341038098805,0.485825105846778,0.627091172455524,0.793803496251069,58.7500928514795,0.498192899569584,0.437628811476927,1.13839145527979,0.254957060439654,0.457617643564511
"Nol8",30.0936404919463,0.140408209092873,0.470864113116221,0.298192631762991,0.765556145136217,0.893566571645611,30.0936404919463,0.179427642255691,0.469899682723903,0.381842441807129,0.702578235732958,0.841256855205477,30.0936404919463,-0.0542300040031919,0.433368927492535,-0.125135884376773,0.900415974938934,0.948749271141117
"B4galt5",339.231982178648,-0.42750444762988,0.282679592881928,-1.51232865192516,0.130450275592214,0.369906945857375,339.231982178648,-0.640173772844804,0.282650460562206,-2.26489555888735,0.023519089378231,0.12698997399997,339.231982178648,-0.961189338540478,0.269841925130236,-3.56204595737512,0.000367975948007873,0.00786041106413472
"Polr3f",104.263255941787,0.0293068325832113,0.310128144422415,0.0944991066121797,0.924712692091151,0.965858165087867,104.263255941787,-0.157460232198339,0.310042354245748,-0.507866844778027,0.611546727770708,0.78252401874898,104.263255941787,0.0607218516360279,0.295573029400115,0.205437728060868,0.837230146104127,0.912076291683744
"Smc2",697.492428689401,0.0696382614510069,0.214665620882212,0.324403419442827,0.745632631269739,0.883050007659809,697.492428689401,0.174176630911331,0.214476574972704,0.812100952905923,0.416733706451623,0.635324392566501,697.492428689401,-0.247133258801759,0.204789301059967,-1.20676840793256,0.227521345788589,0.429573884212785
"Ephx3",10.5221164638386,0.432786758932416,1.20513908719124,0.359117684864982,0.719507052251507,0.870797043678475,10.5221164638386,-1.10182419408792,1.21711240154605,-0.905277271588319,0.365318514207568,0.590012150284354,10.5221164638386,-0.805970676744984,1.15932677277625,-0.695205782934623,0.486926348748919,0.671632721166276
"Cbfa2t3",366.922708862221,-0.28574152145682,0.31192815732629,-0.916049143835137,0.359641119789398,0.622141604961839,366.922708862221,-0.315751751485891,0.311720759524407,-1.01293141967072,0.311092919499838,0.539608354101106,366.922708862221,-0.378980334641241,0.297165273411356,-1.27531837852612,0.20219657525997,0.397308941894159
"Plec",1534.56903413233,-0.329979609266247,0.184686550755278,-1.78670080694448,0.0739858586049672,0.276899737086638,1534.56903413233,-0.214162969607515,0.184550768046277,-1.16045558560782,0.245863366724517,0.46978330673447,1534.56903413233,-0.402956441197464,0.175959962921524,-2.29004618156904,0.0220186396761684,0.0991622676871747
"Strn4",1151.62744533341,0.042783275872689,0.203256967556279,0.210488606550931,0.833286343138596,0.924884741692291,1151.62744533341,0.0330896343525691,0.203162983497487,0.162872358846701,0.870618934636475,0.936777593034896,1151.62744533341,0.113117073502736,0.193626860546415,0.584201350905134,0.559084852765366,0.726908694557401
"Hmg20a",385.554552467207,-0.0625450294646396,0.203085681010219,-0.307973605788054,0.758102416378368,0.890619751363917,385.554552467207,0.0307041214915951,0.202673167638105,0.151495739911761,0.879584671111967,0.942024509000485,385.554552467207,0.404135682100917,0.193009984987262,2.09385893754454,0.0362725480890027,0.1348670672741
"Smim22",71.1266777395254,-0.673295766954889,0.441176066566333,-1.52613846937605,0.126975383297108,0.364962064841598,71.1266777395254,-0.775790370635521,0.440755233194774,-1.76013876230641,0.0783842819209253,0.247143281076961,71.1266777395254,-0.776244162843678,0.420754899917289,-1.84488442795621,0.0650543523594571,0.195963700603886
"Samd3",39.7179046434623,0.110541701523819,0.511428070314799,0.216143203590246,0.828876123964148,0.922990198383164,39.7179046434623,-0.378826797440314,0.513123864254125,-0.738275538969476,0.46034702772282,0.67045028780729,39.7179046434623,0.418106432451803,0.486737616264943,0.858997575860702,0.39034185343011,0.589317332091474
"Ube2s",5392.01304555287,-0.250896038432941,0.285022394511689,-0.880267807948163,0.37871424760024,0.638008539350212,5392.01304555287,-0.398511410361007,0.28501689755215,-1.39820275142841,0.162052190782053,0.371203294155933,5392.01304555287,-0.589749677505156,0.271627469819853,-2.17117097139066,0.0299182507974568,0.120105530793034
"Prpf31",166.104888988732,0.135756476736367,0.207306140843872,0.654859890709215,0.512557966270396,0.742021521503857,166.104888988732,-0.0213837037959019,0.207139849933406,-0.103233172191525,0.917777912946912,0.960321173538061,166.104888988732,-0.134764771943264,0.19830309962557,-0.679589840994532,0.496764203984732,0.679636121814975
"Mrpl51",215.740203345996,-0.02598294236222,0.20157812269122,-0.128897630433939,0.89743865166858,0.95288684960164,215.740203345996,-0.153334917237933,0.2013812185681,-0.761416175392147,0.446408529048954,0.660241622162098,215.740203345996,-0.096724938833081,0.192328912830445,-0.502914187001891,0.615024606184114,0.768865174196348
"Fam185a",451.324420909736,0.567849621632153,0.322886351132216,1.75866715840097,0.0786340586974481,0.284929585700333,451.324420909736,0.613283258767425,0.322727586233069,1.90031247692759,0.0573921249468695,0.210401593348268,451.324420909736,0.511628995905167,0.307706970648902,1.66271500065867,0.0963694980410597,0.247555671299067
"Msmo1",556.657919217817,0.310402344364095,0.284467097239043,1.091171342404,0.275197495307697,0.542344380141618,556.657919217817,0.350579770396974,0.284332719119754,1.2329913049835,0.217579008212112,0.439643196805993,556.657919217817,-0.148282608543587,0.271376738297049,-0.546408691747475,0.584785036783955,0.746136685395644
"Tcta",379.672294526824,-0.58137587098219,0.155603388548174,-3.73626741940904,0.00018677203909971,0.01288727069788,379.672294526824,-0.414329598722185,0.154858376321677,-2.67553882820989,0.00746092303063408,0.0675492447282875,379.672294526824,-0.418696095077401,0.147827644686149,-2.83232609141768,0.00462106956618752,0.0378691189230635
"Dgka",8647.12755259375,0.699451203231317,0.412168051608638,1.69700490006795,0.0896957341335214,0.307238822534037,8647.12755259375,0.82440130952974,0.412160144530779,2.00019657521295,0.0454790414970867,0.184987353885106,8647.12755259375,0.744640066795011,0.392774098007611,1.89584820020536,0.05798012016458,0.182569653470583
"LOC361985",666.403175684012,-0.0857594449457367,0.197770867278473,-0.433630322432587,0.664556911819416,0.841569087001032,666.403175684012,-0.160657858289609,0.197660929711448,-0.81279521716377,0.416335478191766,0.635085131397831,666.403175684012,-0.141979260126656,0.188484940251135,-0.753265804352774,0.451290203235748,0.642644022994245
"Cdk5rap1",199.942827705899,-0.0719017200296137,0.299010838802118,-0.24046526312445,0.809969589319535,0.912570412880907,199.942827705899,0.288165809647035,0.298071101814519,0.966768693418502,0.333659678067477,0.562633269152077,199.942827705899,0.28155819683022,0.284375920870286,0.990091551944896,0.322129372225721,0.523397017666596
"Nr1d1",488.255045059637,-0.388901359603773,0.375378971812983,-1.03602329593872,0.300191274462978,0.567447280193086,488.255045059637,0.0819099909216313,0.374984898600284,0.218435438940018,0.827089855850305,0.91532435790033,488.255045059637,-0.0253641188043352,0.35747043932455,-0.0709544510932466,0.943434006833715,0.973357151590561
"Rwdd1",927.638988989509,-0.515136014189063,0.223497097115304,-2.30488906047535,0.0211727874424147,0.150940629324916,927.638988989509,-0.473436520744092,0.223359988317834,-2.11961204112532,0.0340387761835459,0.157273757207361,927.638988989509,-0.560636170445107,0.212981660499896,-2.6323213422659,0.00848036113608343,0.0550763899225955
"Zfp709",66.9745125512319,0.335913812090265,0.547911063692382,0.613080907376712,0.539822843857133,0.76061003911556,66.9745125512319,-0.18358435076481,0.548759166241016,-0.334544481547995,0.737968731042493,0.865854511341238,66.9745125512319,0.526942027432518,0.521822203891687,1.0098114329031,0.312585641555664,0.515397282174332
"Tnfsf10",48.5103927564092,-0.178033636710445,0.449475594247577,-0.396091887944379,0.692037242452358,0.855641533880797,48.5103927564092,-0.441213649712903,0.449783401233478,-0.980946936909915,0.326618909510699,0.555027747852928,48.5103927564092,0.506504452409116,0.425878397164589,1.18931708154562,0.234314916072352,0.436108438692779
"Slc25a25",609.862940666264,0.137967245811605,0.228596190251291,0.603541317376905,0.54614863786468,0.76452751040076,609.862940666264,0.389440022510609,0.228296381754743,1.70585280203425,0.0880354892270432,0.263921310101239,609.862940666264,-0.0316803529686256,0.217917613195045,-0.145377661328689,0.88441270095892,0.939188377988742
"Timm13",2142.62100552188,-0.702974049844729,0.282437145381702,-2.48895749493109,0.0128118281926023,0.119854284283301,2142.62100552188,-0.515652933321841,0.282360004090196,-1.82622512343187,0.0678163584881928,0.229789631711864,2142.62100552188,-0.737510180824085,0.26913651829923,-2.74028283298259,0.00613863341027105,0.045151006092252
"Dhrs4",185.93896398061,-0.683831035426739,0.28845960622367,-2.37063013563327,0.0177577913401218,0.139984698474456,185.93896398061,-0.492664520704106,0.287622222559239,-1.71288753810612,0.0867332313393247,0.262025419521738,185.93896398061,-0.809236547063783,0.27507058687191,-2.94192322147702,0.00326180788252286,0.0297085461940182
"Homez",16.3055055946212,-0.397843840502442,0.801900717844049,-0.496126056068469,0.619805476797959,0.815024873336193,16.3055055946212,-1.53262030945373,0.811796933630779,-1.88793557349256,0.0590346001301286,0.213726946905246,16.3055055946212,-0.415287864397739,0.764269365047453,-0.543378922916732,0.586868934560092,0.747622560139492
"Olfm3",2.32756245792293,2.85721402455553,1.31506369929862,2.17268108463446,0.029804328389138,NA,2.32756245792293,0.109026798712784,1.39701500655149,0.0780426825778449,0.937794100720841,NA,2.32756245792293,2.17324503596715,1.26382421488311,1.71957856984735,0.085509074377934,NA
"St18",14.0887994834345,-1.30867817159538,0.897761997846382,-1.45771170392012,0.144920024557725,0.38959019588895,14.0887994834345,-1.63629517677063,0.899190111723691,-1.81974329503463,0.0687981067377641,0.230729917294237,14.0887994834345,-1.243992283339,0.854667553284371,-1.4555276827329,0.145523232173799,0.3204607346806
"Pnma2",14.7535007966924,0.798369650495913,1.03545278223984,0.771034338010968,0.440686578603228,0.6883767733048,14.7535007966924,-1.87480253652805,1.08139826329074,-1.7336836946852,0.0829742211608915,0.255584345785735,14.7535007966924,0.173899270024631,0.996263944967318,0.174551403674791,0.861432136466127,0.926018371739637
"Anapc2",1405.90773187415,0.243445868714233,0.164385953982282,1.48094081529905,0.138622345471692,0.380914799385699,1405.90773187415,0.298865025277815,0.164271220482162,1.81933892254894,0.0688597386743521,0.230729917294237,1405.90773187415,0.275555570027508,0.156607537438569,1.75952942326035,0.078487627189183,0.219321770131502
"Cd300le",1368.54145557359,-2.77877323419378,0.640929896592389,-4.33553380637663,1.45406824041754e-05,0.00309486630925133,1368.54145557359,-3.22897987259309,0.641014608932062,-5.0372952934296,4.72156081900645e-07,0.00015246706811375,1368.54145557359,-3.44880855347486,0.610989226449128,-5.64463071389691,1.65536173685937e-08,7.96643208854369e-06
"Rnpep",1195.92173866622,-0.39852417023778,0.163357352984621,-2.43958513624605,0.0147041374459966,0.127208666278625,1195.92173866622,-0.22884839979865,0.163147925325244,-1.40270493383492,0.160704845451116,0.369281246959721,1195.92173866622,-0.388072629539979,0.155627439518829,-2.49360029786409,0.0126454852466102,0.0700808811503115
"Rps10",3362.12753565449,-0.315027221321444,0.2728089849233,-1.15475383411589,0.248191247191507,0.51424960226565,3362.12753565449,-0.214998158872655,0.272765981847756,-0.788214708506635,0.430571127093836,0.648114638413291,3362.12753565449,-0.500295351353916,0.259967545414598,-1.92445311031437,0.0542978127668802,0.175320646157383
"Crhr1",30.6922685498876,0.70308731132946,0.782194608279279,0.89886494216082,0.368724603497725,0.629590689519812,30.6922685498876,0.379225552296952,0.782616114572644,0.484561389978576,0.627987507354388,0.794639683574046,30.6922685498876,1.15221576889016,0.744284243641562,1.54808566583744,0.121601672738015,0.286675786588418
"Lilrb4",1030.2103135304,-0.882123400050713,0.532550332771761,-1.6564131984662,0.0976381700668891,0.319533592282394,1030.2103135304,-1.45687643993376,0.5326402740426,-2.73519767642887,0.00623428247232989,0.0624771842593404,1030.2103135304,-1.12968362280276,0.507530711018612,-2.22584288650334,0.0260247070555688,0.110104529850483
"Kras",787.212267700202,-0.326214898257421,0.246897064057282,-1.32125871768867,0.186415113816734,0.445452558076804,787.212267700202,-0.144348656479644,0.246688243977941,-0.585146070003043,0.558449503684529,0.745775471606278,787.212267700202,-0.258719509856163,0.23523869566737,-1.09981697153259,0.271411876220741,0.472987021394939
"Olfm1",2019.66855715575,0.233257107082986,0.379244425902479,0.615057443567983,0.538516785146745,0.760105826790937,2019.66855715575,-0.054990473722177,0.37925135615902,-0.144997434627813,0.884712897256368,0.945092102166161,2019.66855715575,0.305764033113929,0.361377388855231,0.846107262223921,0.39749290980862,0.595637218171447
"Slc4a4",16.1898403106322,-0.224528121871303,0.675754270992383,-0.332262971185622,0.739690697790101,0.880013068023506,16.1898403106322,1.38875221792458,0.659226309544846,2.1066395527864,0.0351488355107135,0.160237338357664,16.1898403106322,0.478353111201163,0.635020445344211,0.753287732242815,0.451277029105895,0.642644022994245
"Psmb7",1874.29370532314,-0.278646976286856,0.186364978065522,-1.49516813287145,0.134870568004321,0.37653296143433,1874.29370532314,-0.278001480719953,0.186297262600023,-1.49224672891097,0.13563447628364,0.33676864305795,1874.29370532314,-0.329182928749146,0.17758612499184,-1.85365229836662,0.0637889203048233,0.193148100444259
"Herpud1",3698.57425133571,-0.101757891388862,0.287267048914059,-0.354227509815456,0.723168388614068,0.872168655124064,3698.57425133571,-0.000413335707166711,0.287236564381969,-0.00143900797607736,0.998851838149274,0.999195647404295,3698.57425133571,-0.398169806891906,0.27376685945722,-1.45441200473034,0.145832113657471,0.320888900844041
"Cox4i2",11.8480722945571,-0.645843886244395,0.611473786868357,-1.05620862269839,0.29087291219144,0.558540749755362,11.8480722945571,-1.4672083434974,0.622696819054233,-2.35621621726899,0.0184621680840133,0.110885845775603,11.8480722945571,-0.665117225774345,0.5817116740665,-1.1433795390847,0.25288104390449,0.455557020697408
"Nfib",38.0612544057356,0.663948048181532,0.729768582448928,0.90980629222689,0.362924675634154,0.624436667990757,38.0612544057356,-0.939353995768126,0.737103097425185,-1.27438617345312,0.202526590004243,0.4217036734371,38.0612544057356,-0.699534516556076,0.703449332020262,-0.994434829509408,0.320011218600522,0.521219989093983
"Bnip3",209.23663582311,-0.385878872770473,0.416002955779921,-0.927586853432396,0.353621919736423,0.61614943674285,209.23663582311,-1.4544233197766,0.417333850903232,-3.48503558153454,0.000492071602653075,0.014394350685065,209.23663582311,-0.598156825905302,0.39654721977581,-1.50841260781874,0.131448958194712,0.300419899042895
"Mlycd",439.080401734005,-0.0231257617317246,0.217421021356825,-0.10636396419908,0.915293583249767,0.961222898745373,439.080401734005,-0.270345507356331,0.217441124785889,-1.24330440077762,0.213755683144247,0.435335996370279,439.080401734005,0.137839148163561,0.206977679066785,0.665961415670743,0.505435763045644,0.687030337421117
"Trpc6",39.2092794021825,-3.03143366412505,1.22493106176002,-2.47477899676199,0.0133318645633344,0.121417008061294,39.2092794021825,-1.63386943999127,1.2168569579462,-1.34269638622842,0.179370305345549,0.394040875631547,39.2092794021825,-3.09299507602108,1.16720858742941,-2.64990774513827,0.00805137527897849,0.0532512799661511
"Chi3l1",360.01779023584,-0.873606011203919,0.511093603448224,-1.70928770250677,0.0873976701048176,0.303360510409558,360.01779023584,-0.914343417079817,0.510985854608257,-1.78937128852772,0.0735550400783134,0.238392362589542,360.01779023584,-1.64205761985807,0.487689572885989,-3.36701400060885,0.000759868304904282,0.0121827067691666
"Bud31",1002.43104181804,-0.0020742357853255,0.276303334264175,-0.00750709647007847,0.994010259890248,0.996789159301234,1002.43104181804,-0.152661494174647,0.276278680804902,-0.552563425197658,0.580562392523578,0.761828401973879,1002.43104181804,-0.214586579437696,0.263366455623872,-0.814783260568912,0.415196384350028,0.612148515387862
"Ddx52",336.848057304587,0.25931866049975,0.163687879724754,1.58422640048733,0.113142207507341,0.343924227590199,336.848057304587,0.458408235231661,0.16296989024211,2.81284005622538,0.00491060700395172,0.054315705443329,336.848057304587,0.684459140927001,0.155352444007309,4.40584726748683,1.05371191737356e-05,0.000651984248874889
"Hdac2",1024.08837323862,-0.0729517644308907,0.155907637444952,-0.467916553842006,0.639844264981927,0.826357107755485,1024.08837323862,-0.219951632493539,0.155862044834998,-1.41119432076224,0.158187324297029,0.366247290371035,1024.08837323862,-0.0877278489137561,0.1485753995688,-0.590460124410654,0.554882211834305,0.72463110595705
"Kpna2",354.669148048834,-0.160365014879161,0.238810784002581,-0.671514963400598,0.501892530326093,0.733571817757149,354.669148048834,-0.859956528197662,0.239416557766329,-3.59188410451119,0.000328295853173254,0.0117791336207996,354.669148048834,-0.889181816979182,0.228323733473567,-3.89439066824878,9.84458811810824e-05,0.00328682216201356
"Abcg1",2819.29991305949,0.29272655037199,0.340336430647142,0.860109362419348,0.38972876078193,0.647840844138161,2819.29991305949,0.164542695355269,0.340327599945655,0.483483253728302,0.628752647444541,0.794955047880451,2819.29991305949,0.228418000959434,0.324328243507387,0.704280325664058,0.481258216148295,0.666965890547575
"Atp6v0e1",3045.96734491773,-0.396958018252404,0.225632013212976,-1.75931603232965,0.0785238449751292,0.284929585700333,3045.96734491773,-0.592884689792911,0.225627100359759,-2.62771931584267,0.00859594107650449,0.0724639702787271,3045.96734491773,-0.371884128160317,0.215000492447535,-1.72968965757632,0.0836857375193829,0.227933521927793
"Synrg",479.16349771805,0.195309926065136,0.213820984336952,0.91342730775832,0.36101784887064,0.623038988842236,479.16349771805,0.305196633555775,0.213508054136711,1.42943850427467,0.152878238164273,0.358236145668146,479.16349771805,0.544758604372713,0.203449751592595,2.67760761617239,0.00741500279749288,0.0505062826303563
"Prdx6",795.910743104292,-0.0746145292141618,0.175311334639299,-0.42561155197227,0.670390921254887,0.844271859597947,795.910743104292,-0.177402468536994,0.175227408383453,-1.01241278504092,0.311340727908187,0.539696745964637,795.910743104292,-0.151619029745597,0.167097193916344,-0.90737029265437,0.364211013652467,0.564462617810147
"Ptch1",43.4911538711052,-0.128315641573997,0.417074314717442,-0.307656542362068,0.758343690909738,0.890719376973834,43.4911538711052,0.0604117206863262,0.415018443928005,0.145563941964965,0.884265634865229,0.944901921620396,43.4911538711052,-0.405110355029069,0.39903282369447,-1.01523065515847,0.309995891012423,0.512831040275565
"Idi1",991.946255758242,-0.248685438377699,0.269023703872183,-0.924399726857723,0.355278236882418,0.618005000291265,991.946255758242,-0.00731572493025395,0.268864462446785,-0.0272097132647343,0.978292468510648,0.989528403935986,991.946255758242,-0.603752283706969,0.256530813675645,-2.35352734065837,0.0185962402540718,0.0891190741069887
"Atrn",308.3477042237,0.178861346476375,0.175466203773724,1.01934926857499,0.308037181594581,0.57467155415473,308.3477042237,0.169689461395906,0.17505884477827,0.969328122842549,0.332381501989873,0.561508345979517,308.3477042237,0.41282853972355,0.166695280660165,2.47654605510498,0.0132660508429306,0.0719873016324835
"Ap4e1",71.8416369920539,0.478783812103194,0.305731332686303,1.56602794975696,0.117342074014656,0.35112591380237,71.8416369920539,0.0690416965407772,0.30651433831844,0.225247852741718,0.821786464688232,0.911832361553946,71.8416369920539,0.351489486038181,0.291972234060949,1.20384558884051,0.22864926544208,0.431009674209086
"Sh3bp1",1601.57799420589,-0.0838156275492038,0.293320358252779,-0.285747733462717,0.77507134222881,0.897413508327379,1601.57799420589,-0.226584706821543,0.293300840237719,-0.772533439174252,0.43979854959698,0.656315706020271,1601.57799420589,-0.148748429775015,0.27951036715893,-0.532175000473009,0.594604795904565,0.753598530710617
"Rangap1",1626.89463759512,0.465687999168235,0.167024857954402,2.78813587912387,0.00530123036812126,0.076592014899823,1626.89463759512,0.424658375990876,0.166966348283644,2.54337703588907,0.0109786691507776,0.0833074601029957,1626.89463759512,0.335478601666729,0.159199143262373,2.10728898907347,0.0350925372171904,0.132513482939619
"Wdr4",288.20029620681,0.118614428964456,0.179261856163251,0.661682476702884,0.50817473734407,0.73780172552762,288.20029620681,0.0952196612237094,0.178882354211731,0.532303265144892,0.594515971158972,0.772194103000507,288.20029620681,0.310777725584917,0.170445766104634,1.8233232346419,0.0682544492788197,0.201736225753552
"Lrrc47",984.501927916716,0.309093273977296,0.192975078720073,1.60172637849088,0.10921612935438,0.337703865480612,984.501927916716,0.265824877114634,0.192889894398903,1.37811717893784,0.168167112426788,0.379243247581065,984.501927916716,0.259322632285709,0.183910058540697,1.41005138241704,0.158524511410005,0.339096685835751
"Camsap2",237.739169440785,-0.265222391153206,0.178152352724355,-1.48873920045035,0.13655605810147,0.379100395387768,237.739169440785,-0.131189899740117,0.177273951583864,-0.740040477283848,0.45927543394911,0.669476729737731,237.739169440785,-0.0681748834660342,0.169166776317814,-0.403003976016861,0.686945299522351,0.815949111639225
"Celf5",22.4983406896021,-0.176615849309669,0.478638943397195,-0.368995986946064,0.71213071599353,0.867494992679899,22.4983406896021,-0.258279026923528,0.477291293944963,-0.541135005394234,0.588414531839046,0.767884927327,22.4983406896021,-0.440409836618435,0.457901757377403,-0.961799839207536,0.33615015884338,0.538190065874262
"Med14",536.814647169178,0.722805719521621,0.253232628958593,2.85431511134298,0.00431297281541601,0.0688661033874449,536.814647169178,0.651243178958648,0.253136785882788,2.57269277038304,0.0100910741848251,0.0792091407147815,536.814647169178,0.772539799779966,0.241297852429522,3.20160246766228,0.00136665458789221,0.0178637915994865
"LOC100361083",14.4515604528368,-0.403041958603498,0.72167409736294,-0.558481952000561,0.576515325299775,0.78791394716665,14.4515604528368,-0.13654557817915,0.716498513747833,-0.190573428359136,0.848859809722232,0.926050608860824,14.4515604528368,-0.228530480030903,0.68457931822599,-0.333826152713924,0.738510747391682,0.848944351681573
"LOC102552805",29.4940488669077,0.0551130704475061,0.427117474036524,0.129034923171496,0.897330015117936,0.95288684960164,29.4940488669077,0.0779411894888592,0.425315901851362,0.183254821062622,0.854598081599944,0.928650467246154,29.4940488669077,-0.0250668313136701,0.407525768434575,-0.0615098068766524,0.950953204438403,0.976601319910808
"Tspan17",283.265698813677,-0.0900435907678256,0.257448278844087,-0.349754098850887,0.72652324965356,0.874177467481059,283.265698813677,-0.0530581578825807,0.257059616193258,-0.206404096716193,0.836475271014623,0.91918187215663,283.265698813677,0.17895585515576,0.244853768520469,0.730868290233401,0.464859606249902,0.654031959608889
"Chaf1b",145.909026024566,0.260933884737668,0.313701041606808,0.831791579017839,0.405526597944746,0.660787221640322,145.909026024566,-0.441096742217499,0.314706878801076,-1.40161137849266,0.16103132731401,0.369666109799639,145.909026024566,-0.341632498558627,0.300173287095667,-1.13811759155553,0.255071383418939,0.457617643564511
"B3galt4",157.984532675617,-0.137716960252081,0.278320086744823,-0.494815023460185,0.620730698532422,0.816005847208564,157.984532675617,-0.310687911300743,0.278156131052225,-1.11695510764208,0.264013520321915,0.4913630582752,157.984532675617,0.385637348017429,0.263943448836303,1.46106050261016,0.143998838312383,0.318273495279845
"Mlxipl",23.6967366449166,-0.699265756231926,0.632276776114433,-1.10594882280694,0.268748671045389,0.536978522262505,23.6967366449166,-0.792116618093105,0.631232573504661,-1.25487284931321,0.209524921590883,0.430112522248633,23.6967366449166,-0.983982659072032,0.60404915228936,-1.62897779980771,0.103317718690172,0.258513693907959
"Fbxo32",135.392232225989,0.391991143561017,0.238389583329462,1.64433000002048,0.100108055719711,0.323603127305199,135.392232225989,0.524082022729422,0.237419710509032,2.20740738671521,0.0272856107836027,0.138452739135479,135.392232225989,0.422786395329634,0.226987673020748,1.86259627980321,0.0625190881549996,0.190672332880973
"Mpnd",1978.55931593251,-0.543280935768422,0.128544072434318,-4.22641764400315,2.37441116773993e-05,0.00389682409588305,1978.55931593251,-0.286651083696723,0.128335281271236,-2.23361090463414,0.0255086857973583,0.132483113631774,1978.55931593251,-0.296324511519462,0.122358916915314,-2.42176474743194,0.0154453458060185,0.0793883801361266
"Tnfrsf4",8395.69551074479,0.429440890555557,0.440256110685669,0.975434253227586,0.329344899698712,0.595183938377403,8395.69551074479,0.505775825152635,0.440248683397642,1.14884119868181,0.250621467763761,0.475048844407911,8395.69551074479,0.556570275022882,0.419536314897356,1.32663193926145,0.184630465122904,0.373426513665707
"Tmem242",322.868341514646,-0.431504391881003,0.177521773457637,-2.4307124893836,0.0150691670236306,0.128663724491419,322.868341514646,-0.422939200664362,0.177082026681843,-2.38838016815925,0.0169228261039621,0.106324120914444,322.868341514646,-0.387337972617418,0.168974843551621,-2.29228188336265,0.0218893825456993,0.0988323542462514
"Tpm3",11179.1290303922,0.00776906206241746,0.103464099324472,0.0750894475778792,0.940143543734494,0.972164781600111,11179.1290303922,-0.0447978218568794,0.103450088624762,-0.4330380229965,0.664987146872351,0.816423058569009,11179.1290303922,-0.0727760696214745,0.0986001609645124,-0.738092807451578,0.460458054196023,0.650815015148568
"C2",1063.12066699254,-2.35914552092658,0.547511504526994,-4.30885104955865,1.64104838169224e-05,0.00333630996885109,1063.12066699254,-2.28429728424522,0.547380552414146,-4.17314293350512,3.00426334659554e-05,0.00235976766244414,1063.12066699254,-3.05874204393415,0.522014160819321,-5.85950013143962,4.64262519047529e-09,3.10919339962124e-06
