"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ptbp1",5481.54475867775,0.265846777262759,0.182135271426594,1.45961172254273,0.144396815670317,0.391156476995566
"Ppara",11.4676315439918,-2.7245018854257,0.745829114009596,-3.65298408743889,0.000259210300372971,0.00559043785690957
"Ddr1",141.273276709915,-0.198662137652947,0.358730322160374,-0.553792432311124,0.57972090802624,0.794014007225727
"Rpf1",425.804689440007,-0.297181581646504,0.115680969272649,-2.56897554986832,0.0101999653862714,0.0838106198427808
"Notch1",1871.56428470016,0.398177280360121,0.223436752199096,1.78205812804386,0.0747397530724784,0.270147373053433
"Gnl3l",388.960567316516,0.198461053516573,0.182378744307147,1.08818083088861,0.276515285422828,0.552642106176209
"Nabp2",845.786313030923,-0.0194860004979134,0.108329673421351,-0.179876850750967,0.857249249184244,0.940017482984542
"Paxx",886.885200060118,0.100827854357187,0.1402712794623,0.718806121564502,0.472260385368766,0.722145527055721
"C8g",90.5065129926205,0.128123479989016,0.158964647876929,0.805987253771101,0.420250198592452,0.680994177233133
"Ikzf3",1909.67710951572,0.427358478183997,0.330256555970489,1.29401966579639,0.195658628037778,0.459611364287494
"Top3b",606.165896064942,-0.0656815864243733,0.119616106532606,-0.549103196286272,0.582934631862948,0.795350072209446
"Smim12",199.648258781764,0.488501241007927,0.187751115382586,2.60185533392169,0.00927209555988912,0.0786629551275343
"Efemp2",94.2299620796525,0.206458228288524,0.239162357466429,0.863255532666776,0.387996987088444,0.655826584022682
"Gem",1362.89743118647,0.236518540514401,0.282295996323337,0.837838806057655,0.402121240845227,0.668111628712734
"Foxc1",25.102261304098,-1.02566722855498,0.454729018995151,-2.25555701464022,0.024098387826732,0.140733214313503
"Klc3",82.3782517877771,-0.324672543634184,0.260750165137379,-1.2451479885473,0.213077357048069,0.480907569619699
"Atp2c2",20.2272168915143,-0.534191744655361,0.597581508061253,-0.893922816300744,0.371363189131251,0.641233238966607
"Arfgap1",380.851550349554,0.252207623967555,0.138408751646084,1.82219419630674,0.068425524888702,0.257570099474438
"Dync1li1",511.61615502167,-0.0922132146387538,0.141614905542974,-0.651154723333635,0.51494661418815,0.752656446852414
