"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Preb",608.304459788266,-0.37524181225815,0.260643221859368,-1.43967608127793,0.149959063505823,0.825092787578284
"Cldn15",2.52602789838829,1.4002995821418,1.69133811938148,0.827924095185587,0.407713488203339,0.936659902698987
"Fgd3",20.226720745896,-2.55461911000838,1.63526714028315,-1.56220292518447,0.118240191732562,0.783911537818764
"Pbx4",6.47628266092592,-1.13294301717701,2.28608399017274,-0.495582411690569,0.620189064484759,0.973211505460247
"B4galt5",104.17658734006,0.349242621865896,0.822870235410269,0.424420044421427,0.67125950501066,0.976747381629828
"Polr3f",133.984886622803,0.00107275427259538,0.394539706679148,0.0027190020533669,0.997830552913938,0.999654015166958
"Smc2",310.924280133653,-0.361251248779958,0.535255952077191,-0.674913090415967,0.499730983208899,0.951296672610053
"Ephx3",23.8353492943228,-0.587618476657548,0.920966695558602,-0.638045305537497,0.523444188607423,0.957294930304705
"Cbfa2t3",16.1773570488707,-2.04335047085366,1.54785161557075,-1.32012038511857,0.186794827709285,0.855861192492892
"Plec",1553.63340755995,0.261992154468077,0.400325492510402,0.654447841493056,0.51282332048704,0.9546839278584
"Strn4",1094.87309961798,0.326341377715735,0.198024455817451,1.64798522671651,0.0993557027796879,0.760091918348972
"Hmg20a",322.505853349711,-0.120668780842348,0.415282591306364,-0.290570284833653,0.771379989184235,0.982494803487181
"Smim22",1247.23777463831,0.0727010490219807,0.415118452975132,0.175133262568638,0.860974922407498,0.986576156010068
"Samd3",3.69089171875288,-0.895109648818187,1.91628869066136,-0.467105845366787,0.640424152291728,0.973607126011171
"Ube2s",1458.19752346452,-0.324775827459842,0.259589982442135,-1.2511107878835,0.210894060206672,0.874916342535879
"Prpf31",145.360321840359,-0.337220744346383,0.304015432686314,-1.10922245415854,0.267334228278598,0.900143188231875
"Mrpl51",293.154990276222,-0.213199022386294,0.289991042733138,-0.73519175067241,0.462222722319258,0.945075597560576
"Fam185a",46.1155325728507,-0.142727598958905,0.818892358421415,-0.174293480078434,0.861634822966758,0.986576156010068
"Msmo1",650.009520219956,-0.0203891395180107,0.472725603310772,-0.0431310243727307,0.965597088430174,0.996804399785725
"Tcta",663.519868398395,0.185454334075492,0.249026697246383,0.744716675465548,0.456443016162416,0.942942722246045
"Dgka",1075.51252794762,0.672114136909539,0.355343474528526,1.89144921769369,0.0585644038115098,0.668361729980599
"LOC361985",812.214495217566,0.126839468595756,0.21655397906497,0.585717561706411,0.558065330520573,0.963985509093064
"Cdk5rap1",303.151975132632,0.275585961118026,0.334016067432742,0.825067977226929,0.409332998854431,0.936659902698987
"Nr1d1",746.469755345432,-0.421058151270372,0.429744379947165,-0.979787452536643,0.327191047044629,0.921050966067756
"Rwdd1",523.302165613488,-0.353969727867713,0.211848204438598,-1.67086489501169,0.0947483668562979,0.746579406359001
"Pzp",10.5608552734384,-0.506916549335826,1.47203216383699,-0.344365131271656,0.730571708260085,0.979110754527443
"Zfp709",96.5654999794232,-0.643200158128751,0.784699290756239,-0.819677251790146,0.412400121466265,0.936659902698987
"Tnfsf10",1618.56816182576,0.42106200418667,0.647621433831716,0.650166875570216,0.515584435064724,0.955773772293463
"Slc25a25",215.000892313777,-0.369408561803044,0.662441476466677,-0.55764709023564,0.577085393944344,0.967405346350047
"Timm13",1748.92817972244,-0.0682342681581917,0.408075018068398,-0.167210108771606,0.867204730749399,0.986839647137869
"Dhrs4",607.707552310162,-0.0529209152774839,0.273626607043684,-0.193405589643683,0.846641338179175,0.985532190309942
"Homez",71.7722032581209,-0.0741632745962968,0.488691132988668,-0.15175899374875,0.879377025686107,0.989020062530358
"Pnma2",18.9420248457161,-2.70032160670832,2.42650141530632,-1.11284567553711,0.265774714733368,0.900143188231875
"Anapc2",1451.87931119435,-0.0393263457340559,0.178257728040963,-0.220615095717022,0.825392145975989,0.983792553710556
"Cd300le",36.3006169673579,-3.44204926467751,1.58571801043456,-2.17065659974073,0.029957140185584,0.515878851449304
"Rnpep",1660.02242988908,0.135175539965106,0.199828419643212,0.676458034379985,0.498749881607789,0.951260085161682
"Rps10",1572.83780081284,0.698145628434934,0.381817641484215,1.8284792334924,0.0674776595337274,0.689394902139062
"Lilrb4",46.3459744165787,-6.54640134412379,2.50698505105407,-2.6112646110001,0.00902080648198574,0.338637358169903
"Kras",555.083697040946,-0.55994261262132,0.34211352570134,-1.63671579915885,0.101689866222948,0.76209027840678
"Olfm1",35.0828143943402,-1.81046382078864,1.0821772454964,-1.67298270992399,0.0943306998344512,0.746579406359001
"Slc4a4",143.106539360617,-1.39659831693657,0.954168751554118,-1.46368062741715,0.143281231093689,0.81792956098259
"Psmb7",1213.40820633241,-0.155428337278466,0.201165970194396,-0.77263732592679,0.439737047827376,0.942942722246045
"Herpud1",1227.12688110015,-0.456386549216162,0.438126554317275,-1.04167744392335,0.297561250020979,0.909575076017064
"Cox4i2",13.5007720078579,-1.51159723767986,2.06359931209054,-0.732505205261253,0.463860266794775,0.945171494834171
"Nfib",1312.88404898931,-0.84012335531901,0.630508806888437,-1.33245300642987,0.182711373914794,0.8506495211194
"Bnip3",349.356308996681,-0.183897661179301,0.449012674501114,-0.409560067282343,0.682128695147827,0.976747381629828
"Mlycd",618.280219722811,0.130296365687327,0.264085259683441,0.493387498581,0.62173881393119,0.973246778052073
"Trpc6",226.28777230202,0.926626082713087,1.08828954305401,0.851451792978498,0.394518431335347,0.936173974625169
"Chi3l1",7350.0603804584,-1.70765084744494,0.796276808094674,-2.14454424653029,0.0319893041168428,0.523473230230346
