"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CFHR4",-0.0419705357142858,-0.0672856823266219,-0.670195147362157,0.50305831039278,0.638739226192521,-7.19761676089695
"BC031235",-0.0454205357142858,0.0434263982102908,-0.670169443201494,0.503074679546963,0.638739226192521,-7.19763394676056
"REG1A",-0.0286473214285715,-0.0536181208053691,-0.670143785005892,0.503091019710812,0.638739226192521,-7.19765110123574
"AL831835",-0.0436803571428572,-0.0455380313199105,-0.670076094019715,0.503134129384581,0.638760678589324,-7.19769635471482
"MYH2",0.0604839285714286,0.0833308724832215,0.669493027135599,0.503505542339217,0.639194200917119,-7.1980859637136
"CCDC21",-0.0378991071428572,-0.1679548098434,-0.669421093048479,0.503551374334342,0.639194200917119,-7.19813400706934
"MAP3K7",0.0402129464285714,-0.123219686800895,0.669396961909164,0.503566749713497,0.639194200917119,-7.19815012262643
"BE855393",0.0442808035714285,0.0450512304250559,0.66934061252463,0.503602654214558,0.639194200917119,-7.19818775231414
"BC040635",0.0416098214285714,-0.0552496644295302,0.669300823931246,0.503628007386091,0.639194200917119,-7.1982143209278
"AI949865",0.0448928571428571,-0.0078337807606264,0.669290560455282,0.503634547351649,0.639194200917119,-7.19822117405146
"C2orf51",0.0437102678571429,0.00120313199105145,0.669251842503712,0.503659219132042,0.639194200917119,-7.19824702584093
"AA904588",0.0455482142857144,0.0163612975391499,0.66902130022341,0.5038061381022,0.639347358258224,-7.19840092690255
"C6orf221",-0.0429366071428572,-0.0724843400447427,-0.668955743487843,0.50384791995355,0.639367083967511,-7.19844468036545
"AK127246",0.0477116071428571,-0.0580185682326622,0.668879444502101,0.503896550567779,0.639395498033516,-7.19849559796443
"AI090726",-0.0411727678571428,-0.0265937360178971,-0.668782310037574,0.503958464667152,0.639440763707845,-7.19856041158817
"MUC4",-0.0431200892857143,-0.0187733780760626,-0.668612183173401,0.5040669142693,0.639545067526518,-7.1986739072427
"PPTC7",-0.0415714285714286,-0.0117232662192394,-0.66848507714851,0.504147947734012,0.639589043071281,-7.19875868386787
"BU193649",0.0448892857142857,-0.0418221476510067,0.668475476907884,0.504154068422241,0.639589043071281,-7.19876508634127
"CD101",-0.0436946428571429,-0.048627293064877,-0.668176642860803,0.50434461143774,0.639797464288346,-7.19896433514745
"USP46",0.0359299107142857,-0.0502024608501119,0.668093093808091,0.504397890925213,0.639831744199146,-7.19902002590901
"C16orf42",-0.04291875,0.0174002237136465,-0.667806291341457,0.504580808391305,0.640030458533096,-7.19921114512368
"KCNJ9",-0.041919642857143,-0.0130431767337808,-0.66744448057083,0.50481161484524,0.640289893324423,-7.19945213147424
"PCDH8",-0.0434535714285714,-0.0378834451901566,-0.667349890308,0.504871965102044,0.640333110165336,-7.19951511242223
"WDR49",0.0425169642857142,0.00891812080536912,0.667024378478173,0.505079676538719,0.640563212131545,-7.19973177957991
"AI306696",0.0433517857142857,0.00761543624161074,0.666894752698347,0.50516240425222,0.640634788801358,-7.19981803170666
"AW444446",0.0420580357142857,0.0551865771812081,0.666851516824455,0.505189999159769,0.640636443563971,-7.1998467968467
"FKBP15",0.0370700892857143,-0.0895903803131991,0.666707275125586,0.505282065887779,0.640719851254275,-7.19994274842972
"LOC339807",0.0441450892857143,0.0524044742729306,0.666474933098738,0.505430384015478,0.640849176428361,-7.20009726201185
"AA861027",0.0444785714285714,0.00723847874720358,0.666465115933481,0.505436651418938,0.640849176428361,-7.20010378950225
"RNF38",-0.037884375,0.0815818791946309,-0.666319739022585,0.505529466697465,0.640933509078243,-7.2002004402249
"ZNF740",0.0417857142857143,0.155297986577181,0.666261984186148,0.505566342528865,0.640946914038988,-7.20023883144861
"AW051683",0.0433544642857142,-0.0653684563758389,0.665836111285961,0.505838301573984,0.641239353140708,-7.20052181829618
"DB024622",0.0417763392857143,-0.00849664429530201,0.665792370969569,0.505866238165147,0.641239353140708,-7.20055087292422
"DB304838",0.0395446428571428,-0.0742570469798658,0.665745595661833,0.505896114082337,0.641239353140708,-7.20058194144576
"BQ019239",-0.0425424107142856,-0.0714165548098434,-0.665735954681047,0.5059022720014,0.641239353140708,-7.20058834478909
"TBP",0.0389754464285715,-0.106279865771812,0.665683484401003,0.50593578668552,0.641248478620241,-7.20062319285883
"THAP10",0.0359379464285714,0.0830268456375839,0.665620723916183,0.505975875638553,0.641253623819613,-7.20066487155423
"CA431979",0.0457303571428572,0.011562192393736,0.665594734791571,0.505992476969941,0.641253623819613,-7.20068212955884
"ELAVL2",-0.036340625,-0.0597214765100671,-0.665192691926579,0.506249330508278,0.641542491750968,-7.20094901930258
"AW085267",0.0465147321428571,-0.00267293064876957,0.665155542286062,0.506273067809057,0.641542491750968,-7.20097367237526
"BM678342",0.04390625,0.0262492170022371,0.665039194341238,0.506347413812825,0.6415799873878,-7.20105087376862
"AU311496",-0.0430714285714285,-0.0595015659955257,-0.665018590808916,0.506360580011303,0.6415799873878,-7.2010645436099
"KCND2",0.0402535714285714,0.129278747203579,0.664985628992197,0.506381643853806,0.6415799873878,-7.20108641193252
"AI220532",0.0427870535714286,-0.0152711409395973,0.664927584907303,0.506418737334172,0.641583907659565,-7.20112491830773
"AA609479",0.0427593750000001,-0.000669127516778524,0.66489838869258,0.506437395922182,0.641583907659565,-7.20114428577283
"AL137470",-0.0429700892857142,-0.0112252796420582,-0.664851313136373,0.506467481524558,0.6415886665518,-7.20117551180686
"VPS24",-0.0449678571428571,0.0343919463087248,-0.664726466526699,0.506547274535509,0.641628848594592,-7.20125831404465
"ABCC11",0.0376294642857142,0.0596237136465324,0.664719288123097,0.506551862658518,0.641628848594592,-7.20126307451805
"EHF",-0.0411790178571429,0.0749953020134228,-0.664622294665836,0.506613858801822,0.641674022105244,-7.20132739225361
"PRAMEF8",0.0425544642857143,-0.0495058165548098,0.664419461696621,0.506743518229964,0.641804888369427,-7.20146186338914
"BQ189136",0.0448125,0.0151876957494407,0.66430878073813,0.506814277566595,0.641861146288799,-7.20153522370053
"BANF2",0.04265,-0.0446982102908277,0.664017868400255,0.507000285289422,0.64206334850497,-7.201727984784
"BX094072",-0.044190625,-0.0483302013422819,-0.663927919441689,0.507057805432882,0.642102821950239,-7.20178756870082
"AW020614",-0.03963125,-0.112235794183445,-0.663870103993487,0.507094778803692,0.642116273637932,-7.20182586250999
"AW593145",-0.0449540178571428,-0.0485740492170022,-0.663796013878201,0.507142162011364,0.64214290485284,-7.20187493090761
"OR52J3",0.0458258928571429,-0.00221387024608502,0.6637441168798,0.507175353337789,0.642151564487958,-7.20190929799351
"DEFB112",-0.0428540178571428,-0.029623937360179,-0.6636624019083,0.507227617414413,0.642184370611234,-7.20196340561845
"LCN9",-0.0433571428571429,0.00777270693512304,-0.663524706876914,0.507315692195773,0.642262509737458,-7.20205456543623
"LEKR1",0.0433790178571429,0.0240255033557047,0.663452756006907,0.507361717810392,0.642287409195471,-7.20210219238379
"AK056386",0.0418299107142857,0.0815429530201342,0.663381131630745,0.507407536757817,0.642293087281141,-7.20214959809275
"LOC648691",-0.04185,-0.0461937360178971,-0.663343544138315,0.507431582786471,0.642293087281141,-7.20217447391617
"RNF144A",0.0425419642857143,0.0328789709172259,0.66332213806981,0.507445277262661,0.642293087281141,-7.20218864006324
"DA647265",0.0408915178571429,0.00371856823266219,0.663051972008172,0.507618132024671,0.642478504190369,-7.20236739183107
"DY655543",-0.0444553571428572,-0.0213255033557047,-0.662570721528608,0.507926117359766,0.642834924058522,-7.20268562473268
"OR51G1",-0.0419089285714285,-0.0169977628635347,-0.662498100038977,0.507972601394012,0.642840741746636,-7.202733626574
"RBP5",0.0440642857142857,0.127429306487696,0.662481112556182,0.507983475175362,0.642840741746636,-7.20274485431687
"BX119546",-0.0443794642857143,-0.0886715883668904,-0.662343335023401,0.508071671859659,0.642918964525947,-7.20283590667418
"BQ013048",-0.0406790178571428,-0.00577628635346756,-0.66219947996341,0.50816376760162,0.642990673976757,-7.20293095528438
"LHX9",0.0432816964285714,-0.0116015659955257,0.662083106517645,0.508238276092382,0.642990673976757,-7.20300783103109
"KIDINS220",-0.0387558035714286,0.0798143176733781,-0.662062133302193,0.508251704875546,0.642990673976757,-7.20302168440353
"BX106620",-0.0457401785714286,-0.0746400447427293,-0.662060848948438,0.508252527230867,0.642990673976757,-7.20302253273947
"RTL1",0.0423325892857143,-0.00563176733780761,0.66204874976524,0.508260274217839,0.642990673976757,-7.2030305243604
"C10orf62",-0.046059375,-0.0678369127516779,-0.661884767568819,0.508365276518341,0.643073527057631,-7.20313882172114
"DB303280",0.0434281250000001,-0.0194787472035794,0.661864044829238,0.508378546669329,0.643073527057631,-7.20315250555711
"BM972585",0.0440129464285715,-0.0255628635346756,0.661709584079731,0.508477463920404,0.643165265549567,-7.2032544870717
"FAM90A1",0.0380473214285714,-0.0827114093959732,0.66127836802021,0.508753669896761,0.643481232640105,-7.20353906838846
"BX102404",0.0429508928571428,0.000356599552572708,0.66088953231004,0.509002797691802,0.643762919715256,-7.20379552199832
"OR6N2",-0.04180625,-0.0275178970917226,-0.66076066523003,0.509085377224556,0.643833946035291,-7.20388048207402
"BF511717",0.0403303571428571,-0.0507102908277405,0.660247328363122,0.509414399367658,0.64421662171317,-7.20421875299555
"SOX30",-0.0428745535714286,-0.122909395973154,-0.66003672570501,0.509549416987684,0.644353928030923,-7.20435745681776
"PC",0.0405450892857142,-0.0507170022371365,0.659908275251147,0.509631775955932,0.644424633723946,-7.20444203315749
"CECR2",0.0415272321428571,-0.0442246085011186,0.659462791224004,0.509917462457049,0.644751895580854,-7.20473522835096
"DB336584",-0.043834375,0.00883333333333334,-0.659384288136495,0.509967814773794,0.644751895580854,-7.20478687465522
"AA700784",0.0443660714285714,0.00130223713646533,0.659380940447975,0.509969962057838,0.644751895580854,-7.20478907692564
"RHOT1",-0.0394446428571428,0.141520805369128,-0.659282639955292,0.510033016359354,0.644798160448495,-7.20485373874003
"ODF2L",-0.0410285714285714,-0.0292140939597315,-0.659196244823384,0.51008843741189,0.64483477084732,-7.20491056129304
"BQ026234",-0.0371290178571429,-0.0113718120805369,-0.659145455743872,0.510121019243875,0.644842506455089,-7.20494396208048
"SLC35A3",0.0355616071428572,0.203808948545861,0.658951847892038,0.510245231126556,0.644938276869344,-7.20507126224341
"AI937359",0.0456040178571429,-0.00162237136465324,0.658944860366822,0.510249714369833,0.644938276869344,-7.20507585595157
"RAD51AP2",-0.0420598214285714,-0.0673883668903803,-0.658872698925726,0.510296014845612,0.644963344904454,-7.20512329316596
"LOC196394",0.0377191964285715,0.120670022371365,0.658705154137897,0.510403524016498,0.645028324882556,-7.20523341312536
"SPRED3",0.0430758928571429,-0.0187662192393736,0.658694089373024,0.510410624409054,0.645028324882556,-7.20524068453382
"BX112535",-0.039409375,-0.107835794183445,-0.658668823506496,0.510426838013392,0.645028324882556,-7.20525728799359
"BX119024",-0.0426339285714286,0.0128152125279642,-0.658261603101768,0.510688196631284,0.645325138742539,-7.20552480511805
"OR13F1",-0.0451495535714285,0.0244948545861298,-0.658172126515677,0.510745633108012,0.645364251365104,-7.20558356324326
"TMEM38A",-0.0362459821428572,-0.124466666666667,-0.658067406594601,0.510812858830693,0.645415728714422,-7.20565232134485
"SNRPA",-0.0329897321428571,-0.327281431767338,-0.657971241155332,0.510874597026441,0.645460267555365,-7.20571545303622
"DA501909",-0.0437013392857143,0.00955615212527964,-0.657777048919283,0.510999280332406,0.645584325131691,-7.20584291030641
"SLC16A13",0.0386258928571429,-0.0667315436241611,0.657700736432245,0.511048281986413,0.64561276040463,-7.20589298741265
"BX107642",0.041134375,0.0272610738255034,0.657617845895522,0.511101510317277,0.645646532058652,-7.20594737453769
"CASKIN1",-0.0417107142857143,-0.024023937360179,-0.657512373227966,0.51116924401045,0.645698623090904,-7.20601656862656
"BU853056",-0.0422004464285714,0.00511968680089486,-0.656992213769064,0.511503354985615,0.646087173662112,-7.20635765101083
"DR033662",-0.0433410714285713,-0.0353973154362416,-0.656790965772917,0.511632652109011,0.646191894312686,-7.20648954238083
"MORC2",-0.0346834821428572,-0.255906040268456,-0.656780622622502,0.511639297803224,0.646191894312686,-7.2064963198544
"LOC96610",-0.0417477678571428,-0.0688194630872483,-0.656487702026115,0.511827524283191,0.646396118773402,-7.20668821536115
"BE048385",0.0426339285714285,0.00251230425055928,0.656268007220184,0.511968720729233,0.646540930075142,-7.20683208376969
"RHOBTB1",-0.0437790178571429,0.0460883668903803,-0.656178113847883,0.51202650050112,0.646580388879685,-7.20689093710458
"BE857662",-0.041315625,-0.0341885906040268,-0.656073791815623,0.512093558701587,0.646631559666301,-7.20695922681764
"BC043378",0.0429223214285714,-0.00201633109619687,0.656015873758053,0.512130790411811,0.646633826241877,-7.20699713558272
"BC033582",0.0440455357142856,-0.0590906040268456,0.655988440303692,0.512148426069773,0.646633826241877,-7.20701509027415
"AW976634",0.0407450892857143,0.047668903803132,0.655482467964358,0.512473748495581,0.647011051413933,-7.20734610547803
"LOC285045",-0.041859375,-0.0477190156599553,-0.655359671383824,0.51255271867401,0.647077227678389,-7.2074264025205
"MED9",0.042384375,0.0212217002237136,0.655116401905978,0.512709183464563,0.647241225854244,-7.2075854327994
"N51954",0.0446008928571429,-0.0308208053691275,0.654995887839024,0.512786704320337,0.647278033297728,-7.20766419350223
"CA314870",0.0411125,-0.0135890380313199,0.654988486314454,0.512791465561911,0.647278033297728,-7.20766903021942
"SEZ6L",0.043753125,0.0363923937360179,0.654870491657837,0.512867372107568,0.647340315110185,-7.20774612950493
"MEP1A",-0.0421933035714286,-0.0589668903803132,-0.654745367074517,0.512947871785952,0.647408387614859,-7.20782787243232
"RAB9P1",-0.0433950892857144,-0.0126926174496644,-0.654631748485721,0.513020974731479,0.647467117891893,-7.207902085075
"FZD1",0.039390625,0.0377845637583893,0.654585709832915,0.51305059785269,0.647470970452864,-7.2079321526394
"BX647243",0.0418232142857143,-0.00825704697986577,0.654496647265651,0.513107906828188,0.647509760413739,-7.2079903128695
"SENP3",0.0419504464285713,0.0161543624161074,0.654421138123593,0.513156497218578,0.647537544623391,-7.2080396161639
"BM974801",0.0419477678571428,-0.0113521252796421,0.654348169140013,0.513203455292401,0.647563266288589,-7.20808725548043
"FLJ43763",0.0440714285714285,0.0154111856823266,0.6542611872719,0.513259434076724,0.6475674618039,-7.20814403647185
"WHSC1L1",0.0367290178571428,0.0268617449664429,0.654260417791849,0.513259929304027,0.6475674618039,-7.20814453874799
"OSBPL6",0.0438598214285714,0.021858836689038,0.65399741588568,0.513429208514676,0.647747499512587,-7.20831617802235
"AB621825",0.0418191964285714,-0.0512051454138702,0.653466684095978,0.51377089883311,0.6481450229222,-7.20866233236069
"RNASE7",-0.0322754464285714,-0.00877651006711409,-0.652812463504505,0.514192255739544,0.648588402168712,-7.20908864265111
"PDILT",0.0437665178571429,0.000727293064876956,0.652793791516023,0.514204284254364,0.648588402168712,-7.20910080363763
"CECR6",-0.0445508928571429,-0.00840715883668904,-0.652727175784465,0.514247199375466,0.648588402168712,-7.20914418735058
"PDC",0.0434991071428572,-0.0196903803131991,0.652708827060301,0.514259020300694,0.648588402168712,-7.20915613624091
"RTN4RL2",0.0416486607142858,0.00262997762863535,0.652692904556271,0.514269278280246,0.648588402168712,-7.20916650487832
"AI681186",0.0464772321428572,0.00490246085011186,0.652673073286073,0.514282054608661,0.648588402168712,-7.20917941852736
"AA309281",-0.0401915178571429,-0.0422089485458613,-0.652488762972401,0.514400804750802,0.648704590910705,-7.20929941826155
"ACTL6B",0.0487026785714286,0.0347577181208054,0.652438142632448,0.514433421666107,0.648712151684936,-7.20933236994926
"C14orf48",-0.0434678571428572,-0.0107196868008949,-0.652278282075048,0.514536433947558,0.648808477228155,-7.20943641561604
"FOXO1",-0.0360535714285714,0.040458836689038,-0.652226654929973,0.514569704176189,0.648816855602058,-7.20947001184314
"AK056855",0.0442549107142857,0.0596818791946309,0.652080905354593,0.514663636044511,0.6488779614075,-7.20956484366612
"PPY",0.0579625,0.0182183445190157,0.652068823177642,0.514671423099317,0.6488779614075,-7.20957270397353
